CC12CN(C1)C2C*;C(#N);CC12CN(C1)C2CC#N
CCC(C#C)*;C(C)(OC);C#CC(CC)C(C)OC
CC(C)(C)CCC*;C(O);CC(C)(C)CCCCO
C12(*)CC3C1CCC23;CC;CCC12CC3C1CCC32
C1(C=O)(*)CC(=O)C1;CC;CCC1(C=O)CC(=O)C1
CN=C1CC(C*)O1;C(#N);CN=C1CC(CC#N)O1
C(C(O)CC1CC1)*;CC;CCCC(O)CC1CC1
C1(C(C)O)(*)CN1;COC;COCC1(C(C)O)CN1
CC(C*)CN1CC1;C(=O);CC(CC=O)CN1CC1
Cc1cnc(*)[nH]1;C(C#C);C#CCc1ncc(C)[nH]1
CCC(O)C#C*;C(C=O);CCC(O)C#CCC=O
CC1CC1O*;C(C(C)=O);CC(=O)COC1CC1C
C1(*)CC2(CO2)C1C;CC;CCC1CC2(CO2)C1C
OC1(*)CCOC1=N;C(#N);N#CC1(O)CCOC1=N
c1nc(N)c(C*)o1;C(=O);Nc1ncoc1CC=O
C12(*)OCC1(O)C2C;CC;CCC12OCC1(O)C2C
O=C1C=CCC1*;C(#N);N#CC1CC=CC1=O
C[NH2+]C(C)C(=N[O-])*;C(O);C[NH2+]C(C)C(CO)=N[O-]
CC1(*)C2CC1O2;C(#N);CC1(C#N)C2CC1O2
C1(*)CN(C)CC1=O;CC;CCC1CN(C)CC1=O
CNC(=O)C*;C(CC=O);CNC(=O)CCCC=O
CCC1(*)OC1CO;C(=O);CCC1(C=O)OC1CO
C(CC1CN1)(C#N)*;CC;CCC(C#N)CC1CN1
Cc1c(O)c(*)[nH]n1;O(C);COc1[nH]nc(C)c1O
C(C(C)(C)C#N)*;CCC;CCCCC(C)(C)C#N
C(C=O)C(=O)CO*;C(=O);O=CCC(=O)COC=O
O(C1CC1C(N)=O)*;CC;CCOC1CC1C(N)=O
c1cc(*)oc1;C(CC=O);O=CCCc1ccco1
C(CO*)C=O;C(C(=O)N);NC(=O)COCCC=O
CC(C1(C)CC1)*;C(C=O);CC(CC=O)C1(C)CC1
CCC1=C(*)CCC1;C(=O);CCC1=C(C=O)CCC1
CCN1CC1(C#N)*;C(C);CCN1CC1(C#N)CC
CC1CC2CC1N2*;C(=O);CC1CC2CC1N2C=O
C(C(=O)C(=N)N)*;CC;CCCC(=O)C(=N)N
COC(C=O)(C#C)*;C(#N);C#CC(C#N)(C=O)OC
NC12CC(C1)C2(O)*;C(#N);N#CC1(O)C2CC1(N)C2
c1(*)c[nH]nc1C#C;CC;C#Cc1n[nH]cc1CC
CC1NC1(C)C#C*;C(#C);C#CC#CC1(C)NC1C
CC(O)C(O)*;C(#CCO);CC(O)C(O)C#CCO
CC(O)CC(=O)*;C(N)(=O);CC(O)CC(=O)C(N)=O
OCC(=O)C(C#C)*;C(#N);C#CC(C#N)C(=O)CO
O=CC1(*)CC2CC12;C(#C);C#CC1(C=O)CC2CC21
N1(*)CC1C1CN1;CC;CCN1CC1C1CN1
OC12CC(*)(C1)C2;C(C#C);C#CCC12CC(O)(C1)C2
CC(CO)(C=O)*;N(C=O);CC(C=O)(CO)NC=O
CC#CCC*;O(CCO);CC#CCCOCCO
O(C(C)(C)C)*;CC(C)C;CC(C)COC(C)(C)C
CCC(CO)C#C*;C(=O);CCC(C#CC=O)CO
OC1C(*)C1C1CO1;C(#C);C#CC1C(O)C1C1CO1
OC1C2OC(*)C12;C(#C);C#CC1OC2C(O)C12
C(n1ccc(N)c1)*;C#C;C#CCn1ccc(N)c1
N(c1c[nH]nn1)*;CC;CCNc1c[nH]nn1
O=CC1(*)CC1C#N;C(#C);C#CC1(C=O)CC1C#N
NC1(*)CC(O)C=C1;C(#N);N#CC1(N)C=CC(O)C1
CNC(C*)C(C)=O;C(#N);CNC(CC#N)C(C)=O
c1(N)nc(*)no1;[N+]([O-])(=O);Nc1nc([N+](=O)[O-])no1
CC12CN3C1C(*)C23;C(#N);CC12CN3C1C(C#N)C32
C1C(=O)CN1*;C(C=O);O=CCN1CC(=O)C1
OC1C2CC=CC12*;C(#C);C#CC12C=CCC1C2O
CC1CC2C(C*)N12;C(#N);CC1CC2C(CC#N)N12
C12(*)CC(CC)(C1)C2;CC;CCC12CC(CC)(C1)C2
CCC(C)*;C(O)(C#C);C#CC(O)C(C)CC
CC1OC(*)C=C1;C(#C);C#CC1C=CC(C)O1
C1(*)OC1C#N;COC;COCC1OC1C#N
c1c(*)c(N)on1;C(O);Nc1oncc1CO
C(CCC=O)*;CC(C)C;CC(C)CCCCC=O
C1C(*)COCO1;C(O);OCC1COCOC1
CC(O)CC1(*)CC1;C(#N);CC(O)CC1(C#N)CC1
CNC1(*)CC1;C(=O)(OC);CNC1(C(=O)OC)CC1
CC1COCC1(O)*;C(=O);CC1COCC1(O)C=O
C1(*)OC1CC;CCCC;CCCCC1OC1CC
C(Nc1n[nH]nn1)*;C(=O);O=CCNc1nn[nH]n1
OCC1(*)CO1;C(O)(C#C);C#CC(O)C1(CO)CO1
c1(*)c[nH]nc1;C#C;C#Cc1cn[nH]c1
C(=O)(C(=O)C)*;CCC;CCCC(=O)C(C)=O
CC(C)C*;C(O)(CO);CC(C)CC(O)CO
OC12CNC1C2(O)*;C(#C);C#CC1(O)C2NCC21O
CCC1(C)NC1*;C(#C);C#CC1NC1(C)CC
CC1C2OC(=O)C12*;C(#C);C#CC12C(=O)OC1C2C
C(C1(CO)CC1)*;CC;CCCC1(CO)CC1
C12(*)NC(C=C1)C2O;CC;CCC12C=CC(N1)C2O
CC(=NC)N*;C(=O)(C#C);C#CC(=O)NC(C)=NC
CC(=O)C(O)(C=O)*;C(#N);CC(=O)C(O)(C#N)C=O
C#CCC1(*)CC1;C(C#N);C#CCC1(CC#N)CC1
CC(CO)(N1CC1)*;C(=O);CC(C=O)(CO)N1CC1
C12(*)CC(C#N)(C1)N2;C#C;C#CC12CC(C#N)(C1)N2
OCC(O)C*;C(=O)(C=O);O=CC(=O)CC(O)CO
CC(=O)C(O)(C#C)*;C(O);C#CC(O)(CO)C(C)=O
[NH3+]C1CN2C1C2*;C([O-])(=O);[NH3+]C1CN2C(C(=O)[O-])C12
N=c1onccc1*;C(#C);C#Cc1ccnoc1=N
CC(C)(COC)*;O(C);COCC(C)(C)OC
CCC(C#N)(N)*;C(C);CCC(N)(C#N)CC
C([NH3+])(C([O-])=O)*;CC#CC;CC#CCC([NH3+])C(=O)[O-]
C(CCC1CCO1)*;C#C;C#CCCCC1CCO1
OCC1=NC(*)CO1;C(=O);O=CC1COC(CO)=N1
C(CC)(CC)(O)*;CC;CCC(O)(CC)CC
CC1CC(*)C=C1;C(N)(=O);CC1C=CC(C(N)=O)C1
CC(C1CC1)*;C(F)(F)(F);CC(C1CC1)C(F)(F)F
C1C(N=CN)(*)CO1;C(#N);N#CC1(N=CN)COC1
O(CCC#N)*;CC#CC;CC#CCOCCC#N
CC(C(O)C1CC1)*;C(=O);CC(C=O)C(O)C1CC1
C(C(CO)CO)*;COC;COCCC(CO)CO
OC(C#C)*;C(#CC=O);C#CC(O)C#CC=O
c1(*)c(C)oc(=O)o1;CC;CCc1oc(=O)oc1C
N(=C1CN=C(C)N1)*;CC;CCN=C1CN=C(C)N1
OCCC(=O)*;C(O)(CO);O=C(CCO)C(O)CO
C(c1c(O)nn[nH]1)*;C(=O);O=CCc1[nH]nnc1O
OCC(O)COC*;C(#N);N#CCOCC(O)CO
CCC(C=O)*;C(OC);CCC(C=O)COC
CN=C(C*)NC=O;C(O);CN=C(CCO)NC=O
CCNC(=O)C*;C(C)(O);CCNC(=O)CC(C)O
OC1CC2(*)OC12;C(C#C);C#CCC12CC(O)C1O2
CCC(CC=O)*;C(N)(=O);CCC(CC=O)C(N)=O
C(N1CC1C#N)*;C#C;C#CCN1CC1C#N
CC(=N)OC(=O)*;C(C)(=O);CC(=N)OC(=O)C(C)=O
C(N1CC1)(C(N)=O)*;CC;CCC(C(N)=O)N1CC1
CC(C*)OCC#C;C(O);C#CCOC(C)CCO
c1cocc1*;C(=O)(C=O);O=CC(=O)c1ccoc1
CC12CC(*)(C1)O2;C(C#C);C#CCC12CC(C)(C1)O2
NC(=O)C(C#C)*;C(C#N);C#CC(CC#N)C(N)=O
C#CC(=O)CNC*;C(=O);C#CC(=O)CNCC=O
N=C1C(O*)C2CN12;C(=O);N=C1C(OC=O)C2CN12
C1(*)C(O)CC1=O;COC;COCC1C(=O)CC1O
CC(N)C(=O)O*;C(C#C);C#CCOC(=O)C(C)N
CN1CC1C#C*;C(=O);CN1CC1C#CC=O
CC1CCN1C(=O)*;C(=O);CC1CCN1C(=O)C=O
CC(C)C(=O)*;O(C=NC);CN=COC(=O)C(C)C
COC(=O)*;N(CCO);COC(=O)NCCO
CCC1OC(*)C=C1;C(O);CCC1C=CC(CO)O1
C(C1(C)CC1C=O)*;CC;CCCC1(C)CC1C=O
CC1OCC1(C)N*;C(=O);CC1OCC1(C)NC=O
CN(C)C(=O)CO*;C(=O);CN(C)C(=O)COC=O
C1(*)C2CN1C2;C#CC#C;C#CC#CC1C2CN1C2
C(N1C(C)C1C#C)*;CC;C#CC1C(C)N1CCC
C1CC(NC=O)(*)C1;C(=O);O=CNC1(C=O)CCC1
CC#CCC1NC1*;C(#N);CC#CCC1NC1C#N
CC1(*)CCCC1O;C(#C);C#CC1(C)CCCC1O
Cn1c(O)c(*)nn1;C(#C);C#Cc1nnn(C)c1O
[NH3+]CC(O)*;C(C([O-])=O);[NH3+]CC(O)CC(=O)[O-]
COCCN=C(N)*;C(=O);COCCN=C(N)C=O
Cc1nc(*)nn1C;C(#C);C#Cc1nc(C)n(C)n1
c1(*)ccco1;CC(C)C;CC(C)Cc1ccco1
c1c(N)n(*)nn1;C(C=O);Nc1cnnn1CC=O
c1c(N)oc(N*)n1;C(=O);Nc1cnc(NC=O)o1
C1C(O)(*)CO1;C(#CC=O);O=CC#CC1(O)COC1
OC1C=C(*)NC1=N;C(=O);N=C1NC(C=O)=CC1O
c1cocc1CN*;C(=O);O=CNCc1ccoc1
CC(C)(C*)C1CC1;O(C);COCC(C)(C)C1CC1
C1(*)OCCC12CN2;CC;CCC1OCCC12CN2
C12(*)OC3CC1CC23;CC;CCC12OC3CC1CC32
C(C#N)N(C=N)*;C(=O)(N);N#CCN(C=N)C(N)=O
O(c1cc(N)[nH]c1)*;CC;CCOc1c[nH]c(N)c1
Cc1cncn1*;C(C#N);Cc1cncn1CC#N
CC1C(C*)OC1=O;C(O);CC1C(=O)OC1CCO
CCC(=O)CN(C)*;C(=O);CCC(=O)CN(C)C=O
CC(=N)NC(=O)*;C(#C);C#CC(=O)NC(C)=N
CC1(C2CO2)NC1*;C(=O);CC1(C2CO2)NC1C=O
CN=c1oc(*)no1;C(O);CN=c1onc(CO)o1
C(C#CC#C)*;CC(C)C;C#CC#CCCC(C)C
C1(*)CCCOCO1;CC;CCC1CCCOCO1
CC12CC1CN2*;C(N)(=O);CC12CC1CN2C(N)=O
O=C1C2C3C1CC23*;C(#N);N#CC12CC3C(=O)C1C32
CCCN1CC1*;C(CO);CCCN1CC1CCO
CCC#CCC*;C(OC);CCC#CCCCOC
Cc1c(N)nc(*)[nH]1;C(#C);C#Cc1nc(N)c(C)[nH]1
OCC(=O)C1(*)CO1;C(O);O=C(CO)C1(CO)CO1
CCNC(=N)*;C(=O)(C#N);CCNC(=N)C(=O)C#N
CC12OC1CCC2*;C(#C);C#CC1CCC2OC12C
C1(*)CCC1C;CCC;CCCC1CCC1C
CCCC(O)CC*;C(#C);C#CCCC(O)CCC
C[NH2+]CC(=O)[CH-]*;C(=O);C[NH2+]CC(=O)[CH-]C=O
CC(O)CN*;C(C#N);CC(O)CNCC#N
CCOCCC*;O(C);CCOCCCOC
CC(C)(COC)N*;C(=O);COCC(C)(C)NC=O
COC(C1(C)CC1)*;C(#C);C#CC(OC)C1(C)CC1
C1C(CC=O)(*)CO1;C(O);O=CCC1(CO)COC1
CC(C#C)C#C*;C(C)(=O);C#CC(C)C#CC(C)=O
C1(*)NC1CN1CC1;C#C;C#CC1NC1CN1CC1
CC1OC(=N)C1*;N(C)(C);CC1OC(=N)C1N(C)C
CCC(C)*;C(C#CC);CC#CCC(C)CC
C(C#CC=O)N*;C(C#N);N#CCNCC#CC=O
CN1C2CC(C2)C1*;C(#N);CN1C2CC(C2)C1C#N
C1(*)C2OC(=N)C12N;CC;CCC1C2OC(=N)C12N
COC1(C*)CC1C;C(#C);C#CCC1(OC)CC1C
COC1CC1C*;C(C)(=O);COC1CC1CC(C)=O
C1(C)(*)C(O)CC1=O;CC;CCC1(C)C(=O)CC1O
OC(C(=O)CC#C)*;C(#C);C#CCC(=O)C(O)C#C
c1(*)c[nH]c(C)c1N;CC;CCc1c[nH]c(C)c1N
c1c(N)nnn1C*;C(=O);Nc1cn(CC=O)nn1
CN1CC1(CO)*;C(#C);C#CC1(CO)CN1C
CN1CC1C*;C(#CCO);CN1CC1CC#CCO
C(#CC1(C)COC1)*;CC;CCC#CC1(C)COC1
C(O)(CC=O)(C#N)*;CC;CCC(O)(C#N)CC=O
c1(*)cc(N)ncn1;CC;CCc1cc(N)ncn1
[c-]1(*)[nH]ccc1=O;C[NH2+]C;C[NH2+]C[c-]1[nH]ccc1=O
C1CC1(C(=O)*)O;C(#N);N#CC(=O)C1(O)CC1
C(O)(CO)(C(N)=O)*;CC;CCC(O)(CO)C(N)=O
CC(n1ccnn1)*;C(#N);CC(C#N)n1ccnn1
CC#CC*;C(O)(C#N);CC#CCC(O)C#N
C1(*)C(C#N)CN1C;CC;CCC1C(C#N)CN1C
CC(OC(C)*)C=O;C(=O);CC(C=O)OC(C)C=O
CCC(C(C)C=O)*;C(O);CCC(CO)C(C)C=O
CCNC(C)(C#N)*;C(O);CCNC(C)(C#N)CO
C1(*)=CC2CCC1C2;CC;CCC1=CC2CCC1C2
N=C1CN=CN1*;C(C=O);N=C1CN=CN1CC=O
Cc1cnc(C*)[nH]1;C(#N);Cc1cnc(CC#N)[nH]1
c1c(*)nc(N)o1;C(=N)(N);N=C(N)c1coc(N)n1
CC1(C*)CN1C=O;C(#N);CC1(CC#N)CN1C=O
CC1C2C3CC1(*)C23;C(#C);C#CC12CC3C(C1C)C32
CC1(C*)CC1O;C(C=O);CC1(CCC=O)CC1O
CC1OC(=N)C(*)=C1;C(#C);C#CC1=CC(C)OC1=N
[NH3+]CC(=O)NC*;C([O-])(=O);[NH3+]CC(=O)NCC(=O)[O-]
CC12CCN1C2*;C(C=O);CC12CCN1C2CC=O
CC(C)C(=O)C*;C(C#N);CC(C)C(=O)CCC#N
C(O)(C1(C=O)CN1)*;CC;CCC(O)C1(C=O)CN1
CCC(O*)C#N;C(=O);CCC(C#N)OC=O
NC1(*)COC1=N;C(CO);N=C1OCC1(N)CCO
CCC1(C)OC1C*;O(C);CCC1(C)OC1COC
N=COCC#C*;C(=O);N=COCC#CC=O
C1(*)C(O)C1(O)C#C;CC;C#CC1(O)C(O)C1CC
CC1=CC2(*)OC2C1;C(=O);CC1=CC2(C=O)OC2C1
C12(*)NC1C1OCC21;CC;CCC12NC1C1OCC12
c1(*)ccc(N)nc1;C#C;C#Cc1ccc(N)nc1
C1(*)OCC(=O)C=C1;CC;CCC1C=CC(=O)CO1
NCC1(*)NC1C#C;C(#N);C#CC1NC1(C#N)CN
CC1(C)CC2(*)CN12;C(#C);C#CC12CN1C(C)(C)C2
O=CC(N1CC1)*;C(C#C);C#CCC(C=O)N1CC1
[NH3+]CC1CC1*;C(C([O-])=O);[NH3+]CC1CC1CC(=O)[O-]
c1(*)cc(=N)occ1;CC;CCc1ccoc(=N)c1
OC(C*)C#N;N(CC#C);C#CCNCC(O)C#N
COc1ccc(*)[nH]1;O(C);COc1ccc(OC)[nH]1
C(OC(=O)C=O)*;C(#N);N#CCOC(=O)C=O
NC(C(F)(F)F)*;C(O);NC(CO)C(F)(F)F
CC1NC(C)(*)C1O;C(=O);CC1NC(C)(C=O)C1O
C(C#CC1CCO1)*;CC;CCCC#CC1CCO1
OCC(N1CC1)*;C(C#N);N#CCC(CO)N1CC1
CCC(C=O)(OC)*;C(C);CCC(C=O)(CC)OC
C(CC(=O)CC#N)*;C(#N);N#CCCC(=O)CC#N
CC1C(O)C1*;C(CO);CC1C(O)C1CCO
CCCCN=C*;O(C=O);CCCCN=COC=O
c1cn(*)cn1;C(C=O);O=CCn1ccnc1
CCCC1(*)CN1;C(C)(O);CCCC1(C(C)O)CN1
CC(CCOC=O)*;C(#N);CC(C#N)CCOC=O
c1c(CC*)cn[nH]1;C(#N);N#CCCc1cn[nH]c1
CCOC(C)*;C(=O)(OC);CCOC(C)C(=O)OC
CC(=O)C(=O)OC*;C(O);CC(=O)C(=O)OCCO
CNC(=O)C#CC*;C(#N);CNC(=O)C#CCC#N
NC(C#N)C#C*;C(CO);N#CC(N)C#CCCO
C1COC(C*)=N1;C(CO);OCCCC1=NCCO1
c1c(*)c(N)[nH]n1;C(=O);Nc1[nH]ncc1C=O
C#CCN=C(C*)N;C(#N);C#CCN=C(N)CC#N
CC(C#C)N(C)C*;C(#N);C#CC(C)N(C)CC#N
CC(NC(=N)*)C#N;C(#N);CC(C#N)NC(=N)C#N
C1(*)C2CC2C2CN12;C#C;C#CC1C2CC2C2CN12
C#CCC(=O)C(=O)*;C(#C);C#CCC(=O)C(=O)C#C
C1(*)CC12CNC2=O;CC;CCC1CC12CNC2=O
OC1C(O)C1*;C(NC=O);O=CNCC1C(O)C1O
c1(*)c(CO)ocn1;CC;CCc1ncoc1CO
O=C1CCC2C(*)N12;C(#N);N#CC1C2CCC(=O)N12
CC(OCC#N)*;C(C)(=O);CC(=O)C(C)OCC#N
N=CN1C(C#C)C1*;C(#N);C#CC1C(C#N)N1C=N
N(CC)(C(=N)C#N)*;CC;CCN(CC)C(=N)C#N
CN1CCC1C(=O)*;C(#C);C#CC(=O)C1CCN1C
C1CN1CC(CO)*;C(O);OCC(CO)CN1CC1
CCC(C=O)(OC)*;C(=O);CCC(C=O)(C=O)OC
CC1OCC(C*)=C1;C(#C);C#CCC1=CC(C)OC1
Cn1cnc(N)c1*;C(O);Cn1cnc(N)c1CO
C12(*)CC(O)C1O2;COC;COCC12CC(O)C1O2
CC(C#CC#N)*;N(C=O);CC(C#CC#N)NC=O
C12(*)CC(C1)C2O;CC;CCC12CC(C1)C2O
OC1CC(O)C1*;O(C=N);N=COC1C(O)CC1O
CCCCC*;C(C)(CO);CCCCCC(C)CO
C(C(C#N)C#CC)*;CC;CC#CC(C#N)CCC
CC(C)(CC(=O)N)*;O(C);COC(C)(C)CC(N)=O
C1(*)OCC1N1CC1;C#C;C#CC1OCC1N1CC1
CC(O)(CC#N)*;C(CO);CC(O)(CC#N)CCO
CCC(CO)O*;C(C)(=O);CCC(CO)OC(C)=O
CCC(=NO)*;C(#CC);CC#CC(CC)=NO
OCCC(OC=N)*;C(O);N=COC(CO)CCO
C(C(=O)N*)O;C(=O)(N);NC(=O)NC(=O)CO
CCC(O)(C1CC1)*;C(#N);CCC(O)(C#N)C1CC1
OCC[NH2+]C*;C([O-])(=O);O=C([O-])C[NH2+]CCO
CCC1(*)CC1O;C(C#N);CCC1(CC#N)CC1O
CC(C)C(C#C)(O)*;C(#C);C#CC(O)(C#C)C(C)C
CC(C1(O)CC1)*;C(C=O);CC(CC=O)C1(O)CC1
C1(*)OC(CC)C1O;CC;CCC1OC(CC)C1O
CC1C2OCC12C*;C(O);CC1C2OCC12CCO
C(CC#N)C*;O(CC=O);N#CCCCOCC=O
CN1CC1CC*;C(C#C);C#CCCCC1CN1C
OC(CO*)C1CO1;C(=O);O=COCC(O)C1CO1
C(NC(=O)N(C)C)*;CC;CCCNC(=O)N(C)C
CC1CC(*)=CN1;C(C)(=O);CC(=O)C1=CNC(C)C1
CC(=O)C(C)(C=O)*;C(=O);CC(=O)C(C)(C=O)C=O
CCN(C(=O)C)*;C(=O)(C);CCN(C(C)=O)C(C)=O
C(C(C)(N)C#N)*;CC;CCCC(C)(N)C#N
CC1(*)C(O)C1C=O;C(#C);C#CC1(C)C(O)C1C=O
CC1(*)CC(=O)C=C1;C(=O);CC1(C=O)C=CC(=O)C1
C1(*)OC2CCC2O1;CC;CCC1OC2CCC2O1
C(CC)(CC(=O)C)*;CC;CCC(CC)CC(C)=O
CC(=O)C1(*)CO1;C(N)(=O);CC(=O)C1(C(N)=O)CO1
CCNCC1(*)CN1;C(#N);CCNCC1(C#N)CN1
CCN(CC#C)C*;C(#N);C#CCN(CC)CC#N
C(COC=O)*;N(C=O);O=CNCCOC=O
CN1CC1C*;N(C(C)=O);CC(=O)NCC1CN1C
CC(C(N)=O)*;C(C1CO1);CC(CC1CO1)C(N)=O
C12(*)OC=NC1C2C;CC;CCC12OC=NC1C2C
C12(*)CC1(C)OC2C;CC;CCC12CC1(C)OC2C
C1(*)=CCC2COC12;CC;CCC1=CCC2COC12
C#Cc1cnc(*)[nH]1;C(#N);C#Cc1cnc(C#N)[nH]1
N=c1oc(*)ccc1;C(=O);N=c1cccc(C=O)o1
C1(*)CC2(OC)CC12;CC;CCC1CC2(OC)CC12
C1CC1(OC=O)*;C(C=O);O=CCC1(OC=O)CC1
CC1CC1C(=O)*;C(C)(=O);CC(=O)C(=O)C1CC1C
c1c(*)c(F)ncn1;C(=O);O=Cc1cncnc1F
C1(*)CN1CCC#C;CC;C#CCCN1CC1CC
CCCCCC(=O)*;N(C);CCCCCC(=O)NC
OC1CC(*)C12CC2;C(#N);N#CC1CC(O)C12CC2
C1(CO)(*)COC1;CC;CCC1(CO)COC1
OC1C2C(=N)NC12*;C(#N);N#CC12NC(=N)C1C2O
CC1(*)C2CC2C1=O;C(=O);CC1(C=O)C(=O)C2CC21
Cc1conc1*;O(C=N);Cc1conc1OC=N
C(C(C#N)C1CO1)*;C#C;C#CCC(C#N)C1CO1
C12(*)C3CN4C(C13)C24;CC;CCC12C3CN4C(C31)C42
CCC(C)OC(C)*;C(=O);CCC(C)OC(C)C=O
CC1C2CC=C(*)C12;C(#N);CC1C2CC=C(C#N)C12
CC(OC*)C=O;C(C=O);CC(C=O)OCCC=O
C1(*)=CCCC2NC12;C#C;C#CC1=CCCC2NC12
C(C)(C)(CO)*;CCC;CCCC(C)(C)CO
CCCCC(O)*;C(C#N);CCCCC(O)CC#N
CC(O)(C1CC1O)*;C(O);CC(O)(CO)C1CC1O
CC1CC(C)C1(O)*;C(#N);CC1CC(C)C1(O)C#N
O=C(C1(C#C)CO1)*;C(#C);C#CC(=O)C1(C#C)CO1
C1(C)(*)CC(=O)N1;CCC;CCCC1(C)CC(=O)N1
COC(C1CO1)*;C(CO);COC(CCO)C1CO1
C12(*)CN1C(=O)C=C2;CC;CCC12C=CC(=O)N1C2
CCOCC1CC1*;C(=O);CCOCC1CC1C=O
CNC(CO)*;C(=O)(C=O);CNC(CO)C(=O)C=O
C(CO)(C#CC#N)*;C(O);N#CC#CC(CO)CO
OCCC(=N)O*;C(C#N);N#CCOC(=N)CCO
CC(C=O)C(=O)C*;C(#C);C#CCC(=O)C(C)C=O
CC1C2C3CN3C12*;C(#N);CC1C2C3CN3C12C#N
CC1OC(*)C1C=O;C(#N);CC1OC(C#N)C1C=O
C#CC12NC1CC2*;C(#N);C#CC12NC1CC2C#N
N=C1CN=CN1C*;C(#N);N#CCN1C=NCC1=N
C(c1c(N)con1)*;CC;CCCc1nocc1N
O(c1coc(N)n1)*;CC;CCOc1coc(N)n1
C1(*)CC(=NO)C1;COC;COCC1CC(=NO)C1
NC1(*)CC1C#N;C(#N);N#CC1CC1(N)C#N
OC(C=O)C1(*)CN1;C(#N);N#CC1(C(O)C=O)CN1
CCCC(=NO)C*;C(#C);C#CCC(CCC)=NO
OC1(*)CC(C#N)C1;C(#C);C#CC1(O)CC(C#N)C1
OC1(*)CCC1C#N;C(#N);N#CC1CCC1(O)C#N
CC(C)NC*;C(=O)(C#N);CC(C)NCC(=O)C#N
OC1C2OC3C2C13*;C(=O);O=CC12C(O)C3OC1C32
C1(*)CN1C=O;COC;COCC1CN1C=O
C1(*)COC1C1CN1;C#C;C#CC1COC1C1CN1
C1(CCC#N)(*)CO1;CC;CCC1(CCC#N)CO1
CC12OC1C(*)C2=O;C(#C);C#CC1C(=O)C2(C)OC12
CCCN(C)*;C(=O)(OC);CCCN(C)C(=O)OC
CC1C(*)OC1C#C;C(=O);C#CC1OC(C=O)C1C
c1c(*)oc(=O)[nH]1;N(C=O);O=CNc1c[nH]c(=O)o1
O=C(C1CO1)*;C(#CC#N);N#CC#CC(=O)C1CO1
CCCOCC(=N)*;O(C);CCCOCC(=N)OC
C(#CC(=O)*)C#N;C(=O)(N);N#CC#CC(=O)C(N)=O
COC(C1CC1)*;C(=O);COC(C=O)C1CC1
c1c(N)c(N)cn1*;C(=O);Nc1cn(C=O)cc1N
c1(*)nc[nH]n1;COC;COCc1nc[nH]n1
NC(C1CO1)*;C(#CC#N);N#CC#CC(N)C1CO1
C[NH+](CCN)*;C(C([O-])=O);C[NH+](CCN)CC(=O)[O-]
C(CC)(C1OC1C)*;CC;CCC(CC)C1OC1C
CCN(CC=O)C*;C(#C);C#CCN(CC)CC=O
CC1N(C=O)C1(C)*;C(#C);C#CC1(C)C(C)N1C=O
C(C1OCC1(C)O)*;CC;CCCC1OCC1(C)O
C1(CC#C)(*)CN1C;CC;C#CCC1(CC)CN1C
COc1conc1*;C(#N);COc1conc1C#N
CC1(CO)OC1*;C(C#C);C#CCC1OC1(C)CO
CC(CC=O)*;C(CCO);CC(CC=O)CCCO
O=CC1CCC(*)C1;C(#N);N#CC1CCC(C=O)C1
COC(N)=NC(C)*;C(#N);COC(N)=NC(C)C#N
C1C(C#C*)CC1=O;C(=O);O=CC#CC1CC(=O)C1
C1(CCO)(*)CO1;CCC;CCCC1(CCO)CO1
CC1(O)CC1*;C(NC=O);CC1(O)CC1CNC=O
c1(*)ccn[nH]1;CC#CC;CC#CCc1ccn[nH]1
c1cn(CC*)nn1;C(O);OCCCn1ccnn1
OC(C#C)C#CC*;C(#N);C#CC(O)C#CCC#N
COCC(C)N*;C(C#N);COCC(C)NCC#N
CC(=O)C1NC1(C)*;C(#C);C#CC1(C)NC1C(C)=O
C1(C)(*)NC1C#C;COC;C#CC1NC1(C)COC
CC(C)(NC=O)*;C(C=O);CC(C)(CC=O)NC=O
CC(C)(N1CC1)*;C(#N);CC(C)(C#N)N1CC1
COC(C(C)=O)*;C(=O);COC(C=O)C(C)=O
OC(C12CC(C1)C2)*;C(=O);O=CC(O)C12CC(C1)C2
COC(C=O)*;C(=O)(C#C);C#CC(=O)C(C=O)OC
CCCC1(C*)CC1;C(#N);CCCC1(CC#N)CC1
N(=C1CCOCO1)*;CC;CCN=C1CCOCO1
CC1NC1C(=NO)*;C(#C);C#CC(=NO)C1NC1C
C1(C)(*)CN1C=O;CC;CCC1(C)CN1C=O
C1(*)COCO1;CCC;CCCC1COCO1
C1COC(=O)C(*)=C1;C(=O);O=CC1=CCCOC1=O
CC(C)(O)C(O)C*;C(#C);C#CCC(O)C(C)(C)O
CC(C)OCCO*;C(=O);CC(C)OCCOC=O
CC(C)(C)C(=O)*;C(OC);COCC(=O)C(C)(C)C
CC1(*)NC1C#C;C(C=O);C#CC1NC1(C)CC=O
OC1CC(=N)OC1*;C(#N);N#CC1OC(=N)CC1O
OC12C3C4C1C2(*)N34;C(#N);N#CC12C3C4C(N41)C32O
c1c(*)[nH]nn1;C(CC=O);O=CCCc1cnn[nH]1
OCC1CC=C(*)C1;C(#N);N#CC1=CCC(CO)C1
C(#CC(O)C1CC1)*;CC;CCC#CC(O)C1CC1
NC(=O)N1CC1C*;C(#N);N#CCC1CN1C(N)=O
OC1C2C3CN2C13*;C(#C);C#CC12C(O)C3C1CN32
